process_id,event_type,event_time,user,executable_path,src_ip,dst_ip,src_port,dst_port,file_path,operation,registry_key,value_name,value_data
4965,file,2025-03-01 09:49:54,admin,,,,,,C:/Windows/System32/data.csv,write,,,
8982,file,2025-03-01 09:43:38,janedoe,,,,,,C:/Program Files/log.txt,read,,,
9201,file,2025-03-01 09:51:14,johndoe,,,,,,C:/Windows/System32/data.csv,write,,,
4039,file,2025-03-01 09:53:55,johndoe,,,,,,C:/Windows/SysWOW64/log.txt,read,,,
1981,file,2025-03-01 09:35:42,janedoe,,,,,,C:/Program Files/data.csv,read,,,
1444,file,2025-03-01 09:49:34,user1,,,,,,C:/Users/JohnDoe/Documents/readme.txt,read,,,
7626,file,2025-03-01 09:51:20,janedoe,,,,,,C:/Users/JohnDoe/Desktop/readme.txt,write,,,
6068,file,2025-03-01 09:39:27,user1,,,,,,C:/Users/JohnDoe/Documents/readme.txt,read,,,
6319,file,2025-03-01 09:18:46,johndoe,,,,,,C:/Users/JohnDoe/Documents/data.csv,read,,,
3656,file,2025-03-01 09:50:22,user1,,,,,,C:/Users/JohnDoe/Documents/readme.txt,read,,,
5059,file,2025-03-01 09:25:17,johndoe,,,,,,C:/Windows/System32/data.csv,read,,,
6599,file,2025-03-01 09:28:52,user1,,,,,,C:/Program Files/report.docx,write,,,
3683,file,2025-03-01 09:50:49,admin,,,,,,C:/Program Files/log.txt,write,,,
8889,file,2025-03-01 09:52:29,johndoe,,,,,,C:/Users/JohnDoe/Desktop/data.csv,read,,,
2417,file,2025-03-01 09:01:21,admin,,,,,,C:/Program Files/config.ini,write,,,
2680,file,2025-03-01 09:00:42,user1,,,,,,C:/Windows/System32/report.docx,read,,,
1301,file,2025-03-01 09:20:59,user1,,,,,,C:/Users/JohnDoe/Documents/config.ini,write,,,
1056,file,2025-03-01 09:16:36,janedoe,,,,,,C:/Users/JohnDoe/Desktop/log.txt,read,,,
7311,file,2025-03-01 09:56:24,admin,,,,,,C:/Windows/System32/report.docx,write,,,
5982,file,2025-03-01 09:19:20,johndoe,,,,,,C:/Users/JohnDoe/Documents/image.png,read,,,
2204,file,2025-03-01 09:48:47,janedoe,,,,,,C:/Windows/System32/config.ini,read,,,
2746,file,2025-03-01 09:47:35,janedoe,,,,,,C:/Program Files/data.csv,write,,,
2636,file,2025-03-01 09:27:26,user1,,,,,,C:/Program Files/data.csv,nan,,,
6295,file,2025-03-01 09:34:47,janedoe,,,,,,C:/Program Files/Common Files/readme.txt,write,,,
7626,file,2025-03-01 09:16:31,admin,,,,,,C:/Users/JohnDoe/Documents/config.ini,write,,,
2291,file,2025-03-01 09:37:10,johndoe,,,,,,C:/Users/JohnDoe/Desktop/readme.txt,write,,,
4974,file,2025-03-01 09:30:44,user1,,,,,,C:/Program Files/Common Files/readme.txt,write,,,
8625,file,2025-03-01 09:56:00,janedoe,,,,,,C:/Windows/System32/image.png,write,,,
1579,file,2025-03-01 09:24:22,johndoe,,,,,,C:/Program Files/report.docx,read,,,
9673,file,2025-03-01 09:16:48,janedoe,,,,,,C:/Windows/System32/readme.txt,write,,,
9666,file,2025-03-01 09:57:13,user1,,,,,,C:/Users/JohnDoe/Desktop/report.docx,read,,,
8405,file,2025-03-01 09:01:55,user1,,,,,,C:/Program Files/Common Files/data.csv,write,,,
4389,file,2025-03-01 09:27:58,admin,,,,,,C:/Users/JohnDoe/Documents/report.docx,write,,,
4524,file,2025-03-01 09:35:34,admin,,,,,,C:/Windows/SysWOW64/config.ini,read,,,
8612,file,2025-03-01 09:55:46,janedoe,,,,,,C:/Program Files/Common Files/log.txt,read,,,
9967,file,2025-03-01 09:42:33,janedoe,,,,,,C:/Windows/System32/readme.txt,read,,,
99999,file,2025-03-01 09:22:51,johndoe,,,,,,C:/Windows/SysWOW64/image.png,read,,,
9666,file,2025-03-01 09:08:29,admin,,,,,,C:/Program Files/Common Files/log.txt,write,,,
3821,file,2025-03-01 09:09:14,janedoe,,,,,,C:/Program Files/image.png,read,,,
6021,file,2025-03-01 09:33:13,janedoe,,,,,,C:/Program Files/readme.txt,read,,,
6091,file,2025-03-01 09:17:58,johndoe,,,,,,C:/Program Files/data.csv,read,,,
4568,file,2025-03-01 09:36:06,user1,,,,,,C:/Users/JohnDoe/Desktop/log.txt,read,,,
4148,file,2025-03-01 09:01:28,janedoe,,,,,,C:/Users/JohnDoe/Documents/log.txt,read,,,
8303,file,2025-03-01 09:27:27,johndoe,,,,,,C:/Users/JohnDoe/Documents/readme.txt,write,,,
6822,file,2025-03-01 09:38:53,user1,,,,,,C:/Users/JohnDoe/Desktop/image.png,read,,,
7204,file,2025-03-01 09:41:53,janedoe,,,,,,###CORRUPT###C:/Program Files/report.docx,write,,,
5413,file,2025-03-01 09:07:38,user1,,,,,,C:/Windows/SysWOW64/log.txt,write,,,
9066,file,2025-03-01 09:09:16,janedoe,,,,,,C:/Windows/SysWOW64/report.docx,write,,,
1939,file,2025-03-01 09:01:27,janedoe,,,,,,C:/Windows/System32/data.csv,read,,,
5334,file,2025-03-01 09:51:42,janedoe,,,,,,C:/Users/JohnDoe/Documents/report.docx,read,,,
8322,file,2025-03-01 09:13:51,johndoe,,,,,,C:/Windows/SysWOW64/image.png,read,,,
4401,file,2025-03-01 09:34:37,janedoe,,,,,,C:/Program Files/report.docx,read,,,
7418,file,2025-03-01 09:44:30,johndoe,,,,,,C:/Program Files/report.docx,write,,,
3776,file,2025-03-01 09:14:38,janedoe,,,,,,C:/Users/JohnDoe/Documents/config.ini,read,,,
9019,file,2025-03-01 09:56:37,johndoe,,,,,,C:/Windows/SysWOW64/data.csv,read,,,
7971,file,2025-03-01 09:41:18,admin,,,,,,C:/Windows/System32/config.ini,read,,,
4411,file,2025-03-01 09:13:10,janedoe,,,,,,C:/Users/JohnDoe/Documents/readme.txt,write,,,
2342,file,2025-03-01 09:27:01,user1,,,,,,C:/Windows/System32/config.ini,read,,,
3988,file,2025-03-01 09:02:41,johndoe,,,,,,C:/Windows/SysWOW64/log.txt,read,,,
5994,file,2025-03-01 09:58:52,user1,,,,,,C:/Windows/System32/image.png,read,,,
1936,file,2025-03-01 09:30:44,janedoe,,,,,,C:/Windows/System32/report.docx,write,,,
4866,file,2025-03-01 09:04:31,admin,,,,,,C:/Program Files/readme.txt,write,,,
4485,file,2025-03-01 09:47:04,johndoe,,,,,,C:/Windows/System32/image.png,write,,,
4871,file,2025-03-01 09:18:28,johndoe,,,,,,C:/Windows/System32/report.docx,read,,,
9975,file,2025-03-01 09:04:03,janedoe,,,,,,C:/Program Files/report.docx,read,,,
1310,file,2025-03-01 09:43:18,user1,,,,,,C:/Users/JohnDoe/Desktop/report.docx,read,,,
8869,file,2025-03-01 09:01:55,janedoe,,,,,,C:/Program Files/log.txt,write,,,
9856,file,2025-03-01 09:59:05,janedoe,,,,,,C:/Program Files/image.png,write,,,
6383,file,2025-03-01 09:05:20,janedoe,,,,,,C:/Program Files/config.ini,write,,,
2323,file,2025-03-01 09:00:57,johndoe,,,,,,C:/Windows/SysWOW64/config.ini,write,,,
2417,file,2025-03-01 09:11:46,janedoe,,,,,,C:/Users/JohnDoe/Desktop/image.png,read,,,
3750,file,2025-03-01 09:02:25,user1,,,,,,C:/Windows/System32/readme.txt,read,,,
1975,file,2025-03-01 09:06:46,janedoe,,,,,,C:/Windows/SysWOW64/data.csv,write,,,
9209,file,2025-03-01 09:10:11,janedoe,,,,,,C:/Program Files/readme.txt,read,,,
4695,file,2025-03-01 09:03:49,user1,,,,,,C:/Program Files/Common Files/image.png,read,,,
7609,file,2025-03-01 09:53:12,user1,,,,,,C:/Windows/System32/readme.txt,write,,,
7980,file,2025-03-01 09:04:47,johndoe,,,,,,C:/Program Files/Common Files/data.csv,read,,,
6821,file,2025-03-01 09:00:40,johndoe,,,,,,C:/Program Files/data.csv,read,,,
1152,file,2025-03-01 09:02:02,admin,,,,,,C:/Program Files/Common Files/data.csv,write,,,
7495,file,2025-03-01 09:22:46,admin,,,,,,C:/Windows/System32/data.csv,read,,,
2234,file,2025-03-01 09:06:06,user1,,,,,,C:/Windows/System32/data.csv,write,,,
7046,file,2025-03-01 09:10:56,admin,,,,,,C:/Windows/System32/image.png,read,,,
8909,file,2025-03-01 09:38:39,admin,,,,,,C:/Windows/System32/config.ini,write,,,
6185,file,2025-03-01 09:44:43,janedoe,,,,,,C:/Users/JohnDoe/Desktop/report.docx,read,,,
9984,file,2025-03-01 09:01:42,johndoe,,,,,,C:/Program Files/Common Files/config.ini,read,,,
2702,file,2025-03-01 09:50:45,janedoe,,,,,,C:/Windows/SysWOW64/image.png,write,,,
8827,file,2025-03-01 09:37:21,admin,,,,,,C:/Windows/System32/data.csv,read,,,
6533,file,2025-03-01 09:20:54,user1,,,,,,C:/Program Files/Common Files/readme.txt,write,,,
7390,file,2025-03-01 09:56:19,user1,,,,,,C:/Program Files/Common Files/readme.txt,read,,,
6168,file,2025-03-01 09:12:32,johndoe,,,,,,C:/Windows/SysWOW64/log.txt,read,,,
5695,file,2025-03-01 09:01:03,user1,,,,,,C:/Program Files/readme.txt,write,,,
9693,file,2025-03-01 09:51:33,admin,,,,,,C:/Windows/SysWOW64/config.ini,write,,,
1917,file,2025-03-01 09:39:49,johndoe,,,,,,C:/Program Files/image.png,read,,,
8515,file,2025-03-01 09:54:27,janedoe,,,,,,C:/Windows/SysWOW64/image.png,write,,,
5453,file,2025-03-01 09:14:12,user1,,,,,,C:/Program Files/data.csv,read,,,
9305,file,2025-03-01 09:21:33,admin,,,,,,C:/Program Files/Common Files/image.png,write,,,
7418,file,2025-03-01 09:05:23,janedoe,,,,,,C:/Program Files/config.ini,write,,,
4365,file,2025-03-01 09:46:13,user1,,,,,,C:/Users/JohnDoe/Documents/log.txt,read,,,
7145,file,2025-03-01 09:39:53,johndoe,,,,,,C:/Windows/SysWOW64/log.txt,write,,,
4853,file,2025-03-01 09:07:13,admin,,,,,,C:/Windows/System32/data.csv,read,,,
8827,file,2025-03-01 09:36:39,admin,,,,,,C:/Users/JohnDoe/Documents/image.png,write,,,
8909,file,2025-03-01 09:51:42,johndoe,,,,,,C:/Program Files/data.csv,write,,,
3539,file,2025-03-01 09:17:25,janedoe,,,,,,C:/Users/JohnDoe/Desktop/report.docx,write,,,
1241,file,2025-03-01 09:08:39,user1,,,,,,C:/Users/JohnDoe/Documents/data.csv,write,,,
7311,file,2025-03-01 09:34:08,johndoe,,,,,,C:/Program Files/Common Files/data.csv,read,,,
5150,file,2025-03-01 09:34:53,user1,,,,,,C:/Windows/SysWOW64/data.csv,read,,,
2843,file,2025-03-01 09:38:32,admin,,,,,,C:/Program Files/Common Files/image.png,read,,,
5625,file,2025-03-01 09:42:18,user1,,,,,,###CORRUPT###C:/Users/JohnDoe/Documents/readme.txt,write,,,
2946,file,2025-03-01 09:03:26,janedoe,,,,,,C:/Windows/System32/data.csv,read,,,
6544,file,2025-03-01 09:26:49,user1,,,,,,C:/Users/JohnDoe/Documents/image.png,read,,,
6072,file,2025-03-01 09:36:53,johndoe,,,,,,C:/Program Files/log.txt,write,,,
9674,file,2025-03-01 09:02:40,user1,,,,,,C:/Users/JohnDoe/Documents/data.csv,write,,,
1145,file,2025-03-01 09:21:44,johndoe,,,,,,C:/Windows/System32/config.ini,write,,,
4727,file,2025-03-01 09:11:28,admin,,,,,,C:/Program Files/Common Files/config.ini,read,,,
2245,file,2025-03-01 09:46:51,user1,,,,,,C:/Program Files/config.ini,write,,,
7996,file,2025-03-01 09:00:06,user1,,,,,,C:/Windows/System32/log.txt,write,,,
6409,file,2025-03-01 09:01:14,janedoe,,,,,,C:/Program Files/readme.txt,read,,,
2245,file,2025-03-01 09:30:57,user1,,,,,,C:/Program Files/log.txt,write,,,
5192,file,2025-03-01 09:00:13,admin,,,,,,C:/Users/JohnDoe/Documents/readme.txt,read,,,
5720,file,2025-03-01 09:54:29,admin,,,,,,C:/Windows/System32/log.txt,write,,,
7835,file,2025-03-01 09:26:14,user1,,,,,,C:/Windows/System32/report.docx,read,,,
3762,file,2025-03-01 09:13:45,janedoe,,,,,,C:/Program Files/config.ini,write,,,
2417,file,2025-03-01 09:50:31,admin,,,,,,C:/Users/JohnDoe/Desktop/report.docx,write,,,
1877,file,2025-03-01 09:20:29,admin,,,,,,C:/Program Files/Common Files/readme.txt,write,,,
3877,file,2025-03-01 09:26:31,user1,,,,,,C:/Users/JohnDoe/Documents/data.csv,write,,,
6413,file,2025-03-01 09:46:42,user1,,,,,,C:/Windows/System32/readme.txt,write,,,
5720,file,2025-03-01 09:49:21,user1,,,,,,C:/Program Files/data.csv,read,,,
5641,file,2025-03-01 09:35:43,admin,,,,,,C:/Program Files/Common Files/readme.txt,read,,,
1653,file,2025-03-01 09:47:23,johndoe,,,,,,C:/Windows/SysWOW64/readme.txt,write,,,
8460,file,2025-03-01 09:10:14,admin,,,,,,C:/Windows/SysWOW64/report.docx,write,,,
6438,file,2025-03-01 09:04:40,johndoe,,,,,,C:/Program Files/image.png,read,,,
8807,file,2025-03-01 09:18:57,janedoe,,,,,,"C:/Program Files/log.txt,unexpected",read,,,
5794,file,2025-03-01 09:25:36,johndoe,,,,,,C:/Program Files/Common Files/readme.txt,write,,,
1200,file,2025-03-01 09:58:55,janedoe,,,,,,C:/Windows/SysWOW64/report.docx,write,,,
4727,file,2025-03-01 09:06:31,admin,,,,,,C:/Program Files/Common Files/data.csv,read,,,
1510,file,2025-03-01 09:55:18,user1,,,,,,C:/Users/JohnDoe/Documents/config.ini,read,,,
3877,file,2025-03-01 09:47:00,user1,,,,,,C:/Users/JohnDoe/Desktop/report.docx,read,,,
8368,file,2025-03-01 09:40:43,johndoe,,,,,,C:/Program Files/image.png,write,,,
8889,file,2025-03-01 09:09:36,admin,,,,,,C:/Windows/System32/config.ini,write,,,
7438,file,2025-03-01 09:33:55,johndoe,,,,,,C:/Users/JohnDoe/Documents/log.txt,read,,,
9069,file,2025-03-01 09:31:55,user1,,,,,,C:/Users/JohnDoe/Desktop/log.txt,read,,,
3476,file,2025-03-01 09:28:05,johndoe,,,,,,C:/Windows/SysWOW64/image.png,read,,,
4570,file,2025-03-01 09:01:11,admin,,,,,,C:/Program Files/config.ini,write,,,
6061,file,2025-03-01 09:52:40,user1,,,,,,C:/Windows/SysWOW64/readme.txt,read,,,
4027,file,2025-03-01 09:37:28,admin,,,,,,C:/Users/JohnDoe/Documents/image.png,read,,,
99999,file,2025-03-01 09:42:53,user1,,,,,,C:/Users/JohnDoe/Desktop/data.csv,read,,,
3948,file,2025-03-01 09:19:34,janedoe,,,,,,C:/Users/JohnDoe/Desktop/log.txt,read,,,
6409,file,2025-03-01 09:41:04,user1,,,,,,C:/Windows/System32/readme.txt,write,,,
6021,file,2025-03-01 09:27:52,admin,,,,,,C:/Program Files/readme.txt,write,,,
2494,file,2025-03-01 09:35:39,user1,,,,,,C:/Windows/System32/readme.txt,read,,,
2604,file,2025-03-01 09:49:23,user1,,,,,,C:/Program Files/Common Files/readme.txt,read,,,
1944,file,2025-03-01 09:04:41,johndoe,,,,,,C:/Program Files/config.ini,write,,,
2604,file,2025-03-01 09:36:20,johndoe,,,,,,C:/Windows/System32/config.ini,write,,,
5530,file,2025-03-01 09:29:42,johndoe,,,,,,C:/Windows/System32/data.csv,write,,,
1917,file,2025-03-01 09:21:18,janedoe,,,,,,C:/Program Files/image.png,write,,,
5509,file,2025-03-01 09:44:43,user1,,,,,,C:/Users/JohnDoe/Desktop/readme.txt,write,,,
6651,file,2025-03-01 09:58:10,johndoe,,,,,,C:/Program Files/data.csv,read,,,
4180,file,2025-03-01 09:22:43,user1,,,,,,C:/Program Files/Common Files/readme.txt,read,,,
8126,file,2025-03-01 09:49:57,johndoe,,,,,,C:/Windows/System32/log.txt,read,,,
5150,file,2025-03-01 09:23:52,janedoe,,,,,,C:/Program Files/Common Files/config.ini,read,,,
9939,file,2025-03-01 09:11:08,johndoe,,,,,,C:/Windows/System32/data.csv,read,,,
5140,file,2025-03-01 09:56:23,janedoe,,,,,,C:/Windows/System32/image.png,read,,,
7150,file,2025-03-01 09:00:15,janedoe,,,,,,C:/Users/JohnDoe/Desktop/config.ini,write,,,
2128,file,2025-03-01 09:23:58,janedoe,,,,,,C:/Program Files/Common Files/image.png,write,,,
4292,file,2025-03-01 09:42:25,janedoe,,,,,,C:/Program Files/config.ini,read,,,
2677,file,2025-03-01 09:53:56,johndoe,,,,,,C:/Program Files/Common Files/report.docx,write,,,
5945,file,2025-03-01 09:45:13,user1,,,,,,C:/Program Files/Common Files/data.csv,read,,,
9328,file,2025-03-01 09:24:41,admin,,,,,,C:/Users/JohnDoe/Documents/readme.txt,read,,,
4454,file,2025-03-01 09:55:02,johndoe,,,,,,C:/Windows/System32/data.csv,read,,,
6488,file,2025-03-01 09:09:56,user1,,,,,,C:/Users/JohnDoe/Documents/report.docx,write,,,
8359,file,2025-03-01 09:55:24,user1,,,,,,C:/Program Files/log.txt,write,,,
4728,file,2025-03-01 09:59:59,janedoe,,,,,,C:/Windows/SysWOW64/readme.txt,write,,,
7389,file,2025-03-01 09:10:17,admin,,,,,,C:/Users/JohnDoe/Documents/config.ini,read,,,
3258,file,2025-03-01 09:41:16,johndoe,,,,,,C:/Windows/SysWOW64/image.png,write,,,
8612,file,2025-03-01 09:01:10,janedoe,,,,,,C:/Program Files/log.txt,read,,,
8657,file,2025-03-01 09:43:52,admin,,,,,,C:/Users/JohnDoe/Desktop/image.png,write,,,
7626,file,2025-03-01 09:52:50,user1,,,,,,C:/Windows/System32/readme.txt,write,,,
5471,file,2025-03-01 09:36:15,user1,,,,,,C:/Users/JohnDoe/Documents/report.docx,nan,,,
2654,file,2025-03-01 09:15:56,johndoe,,,,,,C:/Program Files/Common Files/config.ini,write,,,
7456,file,2025-03-01 09:34:09,user1,,,,,,C:/Program Files/log.txt,write,,,
2655,file,2025-03-01 09:40:03,janedoe,,,,,,C:/Users/JohnDoe/Desktop/readme.txt,write,,,
8501,file,2025-03-01 09:17:43,admin,,,,,,C:/Users/JohnDoe/Documents/readme.txt,write,,,
9026,file,2025-03-01 09:02:59,user1,,,,,,C:/Windows/SysWOW64/readme.txt,read,,,
1717,file,2025-03-01 09:21:13,user1,,,,,,C:/Windows/System32/config.ini,write,,,
3053,file,2025-03-01 09:54:45,user1,,,,,,C:/Users/JohnDoe/Desktop/image.png,read,,,
5720,file,2025-03-01 09:03:28,johndoe,,,,,,C:/Program Files/readme.txt,write,,,
2022,file,2025-03-01 09:00:17,user1,,,,,,C:/Users/JohnDoe/Documents/image.png,write,,,
9004,file,2025-03-01 09:03:36,admin,,,,,,C:/Program Files/Common Files/config.ini,write,,,
7691,file,2025-03-01 09:07:10,janedoe,,,,,,C:/Program Files/config.ini,read,,,
8895,file,2025-03-01 09:05:28,admin,,,,,,C:/Users/JohnDoe/Documents/report.docx,read,,,
5624,file,2025-03-01 09:14:19,johndoe,,,,,,C:/Windows/SysWOW64/readme.txt,read,,,
2680,file,2025-03-01 09:51:12,janedoe,,,,,,C:/Program Files/Common Files/readme.txt,read,,,
9680,file,2025-03-01 09:52:00,janedoe,,,,,,C:/Users/JohnDoe/Desktop/readme.txt,write,,,
6169,file,2025-03-01 09:10:37,johndoe,,,,,,C:/Windows/System32/image.png,write,,,
5453,file,2025-03-01 09:49:16,johndoe,,,,,,C:/Users/JohnDoe/Desktop/image.png,read,,,
5695,file,2025-03-01 09:57:42,janedoe,,,,,,C:/Windows/System32/report.docx,write,,,
7737,file,2025-03-01 09:00:38,admin,,,,,,C:/Users/JohnDoe/Documents/log.txt,write,,,
6821,file,2025-03-01 09:23:15,user1,,,,,,C:/Windows/System32/config.ini,write,,,
7038,file,2025-03-01 09:01:32,janedoe,,,,,,C:/Windows/SysWOW64/report.docx,read,,,
8982,file,2025-03-01 09:35:40,admin,,,,,,C:/Program Files/report.docx,write,,,
2467,file,2025-03-01 09:40:52,admin,,,,,,C:/Program Files/Common Files/config.ini,write,,,
5059,file,2025-03-01 09:28:21,admin,,,,,,C:/Users/JohnDoe/Desktop/config.ini,read,,,
9226,file,2025-03-01 09:53:11,janedoe,,,,,,C:/Program Files/Common Files/readme.txt,read,,,
1801,file,2025-03-01 09:46:12,janedoe,,,,,,C:/Program Files/config.ini,read,,,
5625,file,2025-03-01 09:36:33,user1,,,,,,C:/Windows/SysWOW64/data.csv,read,,,
1187,file,2025-03-01 09:02:45,janedoe,,,,,,C:/Program Files/Common Files/log.txt,read,,,
8359,file,2025-03-01 09:00:28,user1,,,,,,C:/Program Files/Common Files/report.docx,read,,,
9317,file,2025-03-01 09:53:32,johndoe,,,,,,C:/Windows/SysWOW64/report.docx,write,,,
1960,file,2025-03-01 09:11:35,johndoe,,,,,,C:/Program Files/Common Files/report.docx,read,,,
3535,file,2025-03-01 09:14:33,janedoe,,,,,,C:/Users/JohnDoe/Desktop/log.txt,read,,,
5509,file,2025-03-01 09:26:40,admin,,,,,,C:/Program Files/config.ini,read,,,
1620,file,2025-03-01 09:37:38,johndoe,,,,,,C:/Program Files/Common Files/report.docx,write,,,
3170,file,2025-03-01 09:01:21,janedoe,,,,,,C:/Program Files/Common Files/log.txt,write,,,
4170,file,2025-03-01 09:04:31,janedoe,,,,,,C:/Program Files/Common Files/image.png,write,,,
5720,file,2025-03-01 09:39:27,johndoe,,,,,,C:/Users/JohnDoe/Documents/image.png,read,,,
5949,file,2025-03-01 09:06:06,johndoe,,,,,,C:/Users/JohnDoe/Desktop/image.png,read,,,
4404,file,2025-03-01 09:20:21,user1,,,,,,C:/Windows/System32/image.png,write,,,
3803,file,2025-03-01 09:00:39,user1,,,,,,C:/Program Files/Common Files/readme.txt,write,,,
5533,file,2025-03-01 09:53:22,user1,,,,,,C:/Program Files/log.txt,write,,,
4465,file,2025-03-01 09:42:19,user1,,,,,,C:/Windows/SysWOW64/config.ini,read,,,
3589,file,2025-03-01 09:34:21,admin,,,,,,C:/Users/JohnDoe/Documents/config.ini,write,,,
1771,file,2025-03-01 09:07:18,janedoe,,,,,,C:/Program Files/readme.txt,write,,,
6285,file,2025-03-01 09:21:35,user1,,,,,,C:/Users/JohnDoe/Documents/readme.txt,read,,,
8342,file,2025-03-01 09:04:51,janedoe,,,,,,C:/Windows/System32/config.ini,write,,,
4082,file,2025-03-01 09:47:40,johndoe,,,,,,C:/Program Files/Common Files/image.png,write,,,
4148,file,2025-03-01 09:15:46,johndoe,,,,,,C:/Program Files/Common Files/image.png,read,,,
1999,file,2025-03-01 09:06:22,admin,,,,,,C:/Program Files/log.txt,read,,,
7046,file,2025-03-01 09:51:57,johndoe,,,,,,C:/Windows/SysWOW64/readme.txt,read,,,
5150,file,2025-03-01 09:33:29,janedoe,,,,,,C:/Program Files/Common Files/data.csv,read,,,
6185,file,2025-03-01 09:37:40,johndoe,,,,,,C:/Windows/System32/log.txt,read,,,
9821,file,2025-03-01 09:09:20,admin,,,,,,C:/Windows/SysWOW64/image.png,read,,,
5833,file,2025-03-01 09:09:08,user1,,,,,,C:/Program Files/Common Files/data.csv,read,,,
9821,file,2025-03-01 09:34:35,admin,,,,,,C:/Users/JohnDoe/Documents/log.txt,write,,,
5150,file,2025-03-01 09:25:41,admin,,,,,,C:/Windows/SysWOW64/log.txt,read,,,
9510,file,2025-03-01 09:15:30,janedoe,,,,,,C:/Users/JohnDoe/Desktop/report.docx,read,,,
4524,file,2025-03-01 09:29:42,johndoe,,,,,,C:/Windows/System32/config.ini,write,,,
9985,file,2025-03-01 09:31:59,user1,,,,,,C:/Windows/SysWOW64/data.csv,write,,,
8618,file,2025-03-01 09:06:56,admin,,,,,,C:/Windows/System32/log.txt,write,,,
6409,file,2025-03-01 09:08:21,johndoe,,,,,,C:/Program Files/Common Files/config.ini,write,,,
5413,file,2025-03-01 09:36:17,user1,,,,,,C:/Program Files/Common Files/log.txt,write,,,
8904,file,2025-03-01 09:14:46,admin,,,,,,C:/Program Files/Common Files/image.png,read,,,
4728,file,2025-03-01 09:36:11,admin,,,,,,C:/Program Files/Common Files/log.txt,read,,,
8710,file,2025-03-01 09:57:22,johndoe,,,,,,C:/Program Files/data.csv,read,,,
1367,file,2025-03-01 09:45:51,user1,,,,,,C:/Users/JohnDoe/Documents/log.txt,write,,,
9837,file,2025-03-01 09:22:41,johndoe,,,,,,C:/Program Files/Common Files/readme.txt,read,,,
2655,file,2025-03-01 09:10:04,janedoe,,,,,,C:/Program Files/Common Files/image.png,write,,,
9614,file,2025-03-01 09:03:07,janedoe,,,,,,C:/Program Files/report.docx,write,,,
9782,file,2025-03-01 09:00:42,janedoe,,,,,,C:/Program Files/Common Files/data.csv,read,,,
4170,file,2025-03-01 09:09:49,janedoe,,,,,,C:/Users/JohnDoe/Desktop/data.csv,read,,,
1126,file,2025-03-01 09:14:12,janedoe,,,,,,C:/Windows/System32/image.png,write,,,
3193,file,2025-03-01 09:24:26,user1,,,,,,C:/Program Files/Common Files/data.csv,read,,,
2388,file,2025-03-01 09:41:27,admin,,,,,,C:/Program Files/report.docx,write,,,
8310,file,2025-03-01 09:54:25,johndoe,,,,,,C:/Program Files/Common Files/image.png,read,,,
1485,file,2025-03-01 09:12:02,admin,,,,,,C:/Users/JohnDoe/Documents/report.docx,read,,,
2467,file,2025-03-01 09:53:04,user1,,,,,,C:/Users/JohnDoe/Desktop/log.txt,write,,,
7154,file,2025-03-01 09:46:55,user1,,,,,,C:/Windows/SysWOW64/readme.txt,read,,,
9380,file,2025-03-01 09:50:40,admin,,,,,,C:/Program Files/Common Files/config.ini,write,,,
1984,file,2025-03-01 09:29:17,johndoe,,,,,,C:/Windows/SysWOW64/report.docx,write,,,
6400,file,2025-03-01 09:28:05,janedoe,,,,,,C:/Windows/System32/log.txt,write,,,
5295,file,2025-03-01 09:34:07,johndoe,,,,,,C:/Windows/System32/image.png,write,,,
4115,file,2025-03-01 09:58:03,admin,,,,,,C:/Windows/SysWOW64/log.txt,write,,,
